fips,PST045213,PST040210,PST120213,POP010210,AGE135213,AGE295213,AGE775213,SEX255213,RHI125213,RHI225213,RHI325213,RHI425213,RHI525213,RHI625213,RHI725213,RHI825213,POP715213,POP645213,POP815213,EDU635213,EDU685213,VET605213,LFE305213,HSG010213,HSG445213,HSG096213,HSG495213,HSD410213,HSD310213,INC910213,INC110213,PVY020213,BZA010212,BZA110212,BZA115212,NES010212,SBO001207,SBO315207,SBO115207,SBO215207,SBO515207,SBO415207,SBO015207,MAN450207,WTN220207,RTN130207,RTN131207,AFN120207,BPS030212,LND110210,POP060210
13209,9021,9123,-1.1,9123,5.5,22.1,14.7,48.7,72.1,26.4,0.1,0.3,0.0,1.0,6.6,66.6,92.1,3.8,5.2,82.3,15.5,562,21.4,3861,69.4,5.1,74300,3185,2.60,16460,32702,24.5,110,984,-3.7,540,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,24737,2753,2877,9,239.52,38.1
13211,17781,17868,-0.5,17868,5.4,23.6,17.6,51.5,74.2,23.2,0.6,0.7,0.0,1.3,2.9,72.0,92.7,1.8,2.1,81.7,22.7,1357,27.2,7442,77.1,5.0,175700,6513,2.71,25933,47729,15.4,440,5464,-2.6,1717,2113,0.0,0.0,0.0,0.0,0.0,31.7,239487,54916,276447,15202,40310,15,347.35,51.4
13213,39267,39628,-0.9,39628,6.4,25.7,12.6,50.6,95.8,1.3,1.0,0.4,0.3,1.2,13.8,83.7,87.2,8.1,13.1,69.3,9.6,2122,24.8,15689,68.9,6.9,94100,14092,2.79,16449,34888,22.4,401,6713,-13.3,1857,2625,0.0,0.0,0.0,0.0,0.0,0.0,1605675,89355,218860,5374,24649,29,344.47,115.0
13215,202824,189885,6.8,189885,7.4,24.6,11.6,50.9,48.2,46.0,0.5,2.4,0.2,2.7,7.3,42.9,74.6,5.4,9.1,85.4,22.6,20679,19.0,83270,52.6,29.8,133300,72243,2.53,22856,41339,19.6,4303,76051,-1.2,14047,15413,37.4,0.0,0.0,0.0,2.5,35.8,2111391,1173616,2889210,15482,428162,485,216.39,877.5
13217,102446,99958,2.5,99958,6.8,27.4,11.6,52.4,54.1,42.5,0.4,1.1,0.1,1.9,4.8,50.6,82.5,5.7,6.2,84.5,19.4,7341,31.4,38204,73.5,8.1,125600,33840,2.93,21484,50580,15.2,1301,17590,7.3,8228,9515,33.4,0.0,0.0,0.0,0.0,33.4,2205094,226621,679365,7096,93483,66,272.16,367.3
13219,34035,32815,3.7,32808,5.4,26.8,12.9,51.3,89.4,5.4,0.3,3.6,0.0,1.3,4.6,85.4,91.7,5.0,7.4,91.3,43.1,2131,23.7,12628,78.9,6.6,238200,11485,2.88,33801,75004,9.3,970,8830,13.1,3394,4300,0.0,0.0,1.2,0.0,1.4,21.4,0,72919,326375,10357,38870,184,184.29,178.0
13221,14548,14899,-2.4,14899,5.3,21.8,17.2,50.3,79.5,17.6,0.3,0.6,0.1,1.8,4.0,76.1,89.7,1.6,3.0,79.0,18.0,1117,27.9,6436,77.0,4.8,120800,5201,2.80,20493,45729,16.4,171,997,-8.4,970,1296,0.0,0.0,0.0,0.0,0.0,21.3,0,8455,69636,4988,1816,45,439.01,33.9
13223,146950,142324,3.3,142324,6.7,28.4,9.0,51.1,78.7,17.8,0.4,1.1,0.1,2.0,5.4,74.4,87.0,4.1,6.4,88.5,23.4,10479,37.7,52472,82.1,5.8,135500,47881,2.99,24168,61837,11.4,1670,15279,6.4,10427,11811,14.6,0.0,0.0,0.0,0.0,30.6,255438,176471,973010,7607,108987,213,312.22,455.8
13225,27014,27695,-2.5,27695,6.2,22.5,12.8,51.6,51.7,45.0,0.6,0.9,0.1,1.7,7.4,45.3,85.4,5.9,9.5,82.7,19.2,2354,22.7,11124,66.6,15.6,120000,9525,2.62,19431,39844,24.6,466,6044,1.7,1705,1757,0.0,0.0,0.0,0.0,3.6,0.0,1057803,0,317396,12122,28726,66,150.27,184.3
13227,29584,29426,0.5,29431,5.1,21.2,19.6,51.0,96.2,1.4,0.5,0.6,0.0,1.2,3.0,93.6,89.3,2.8,3.9,80.8,22.5,2768,28.5,13601,78.9,7.0,166300,11083,2.63,26686,51383,11.9,639,5914,3.9,2876,4125,0.0,0.0,0.0,0.0,0.0,26.4,104755,112023,320506,10541,27773,34,232.06,126.8
13229,18938,18758,1.0,18758,6.5,25.5,15.2,50.6,88.0,9.3,0.8,0.6,0.1,1.3,5.0,83.8,86.8,2.3,4.9,77.6,11.8,1398,26.6,7900,73.3,5.9,79600,6970,2.67,20001,39067,20.5,318,3067,4.2,1154,1064,0.0,0.0,0.0,0.0,0.0,25.6,0,0,99714,5586,8687,22,316.49,59.3
13231,17796,17869,-0.4,17869,5.3,25.7,14.2,50.5,87.1,10.7,0.3,0.4,0.0,1.5,1.3,86.0,87.4,1.1,1.8,85.1,17.0,1400,33.2,6780,84.2,4.8,152800,6140,2.86,22191,53865,11.2,223,1367,-3.2,1378,1762,0.0,0.0,0.0,0.0,0.0,19.8,0,16741,33873,1970,2432,16,216.09,82.7
13233,41183,41475,-0.7,41475,7.0,26.3,14.6,50.7,83.7,13.0,0.8,0.8,0.2,1.6,12.8,72.3,85.5,8.1,13.1,72.7,13.1,2804,26.6,16842,70.8,10.5,107900,14645,2.78,18336,39208,23.4,592,9281,-4.0,2612,2391,0.0,0.0,0.0,0.0,0.0,35.8,698637,0,314659,7592,35178,30,310.33,133.6
13235,11542,11999,-3.8,12010,4.8,20.0,18.4,57.0,65.9,31.5,0.4,1.1,0.1,1.0,3.5,63.0,90.9,2.2,5.9,77.5,9.6,932,24.0,5109,68.0,5.7,87300,4034,2.54,17781,41550,15.7,175,1905,-2.2,641,685,0.0,0.0,0.0,0.0,0.0,0.0,0,21369,84491,8619,13668,14,249.03,48.2
13237,21371,21218,0.7,21218,6.1,21.4,20.4,51.6,70.6,27.2,0.4,0.6,0.3,0.9,6.7,65.1,89.6,4.7,8.0,84.5,18.7,2025,28.2,12647,77.1,5.1,140600,8457,2.49,26321,44764,14.0,392,4366,-3.3,1768,2259,0.0,0.0,0.0,0.0,1.1,0.0,316112,75508,204112,10073,19813,27,344.64,61.6
13239,2367,2513,-5.8,2513,4.2,17.7,25.7,52.6,51.4,47.4,0.3,0.2,0.0,0.8,1.5,50.3,84.5,0.3,1.7,72.3,3.2,223,22.0,1990,77.3,1.7,62300,932,2.57,14201,31068,26.4,42,253,21.1,141,213,0.0,0.0,0.0,0.0,0.0,29.6,0,0,2769,1045,0,1,151.24,16.6
13241,16235,16276,-0.3,16276,4.2,18.8,24.6,50.7,95.2,1.6,0.5,0.9,0.1,1.8,8.1,88.0,92.9,6.8,9.5,85.2,26.6,1503,21.9,12391,73.2,8.0,168300,6997,2.28,22260,35423,21.5,451,3965,4.8,1719,2338,0.0,0.0,0.0,0.0,0.0,31.2,138701,0,234433,14153,41073,71,369.99,44.0
13243,7197,7719,-6.8,7719,5.8,20.8,20.7,53.6,37.9,60.7,0.1,0.5,0.1,0.8,1.7,36.7,88.2,3.0,2.9,72.3,17.4,576,19.4,4088,71.2,3.4,70300,3020,2.38,18094,30023,25.4,133,1447,12.3,381,481,0.0,0.0,0.0,0.0,0.0,0.0,0,41661,44341,6087,3852,0,428.24,18.0
13245,202003,200549,0.7,200549,7.2,23.8,12.2,51.5,39.8,55.2,0.4,1.8,0.2,2.5,4.5,36.8,80.7,3.3,5.9,83.7,20.5,20693,20.0,86544,54.5,25.6,100900,72281,2.66,20526,37749,25.1,4365,85131,2.8,12181,14147,38.1,0.3,2.8,0.0,2.4,36.1,5256290,916435,2505076,12695,395411,378,324.33,618.4
13247,86919,85215,2.0,85215,6.2,25.9,12.2,52.6,45.9,49.5,0.5,2.0,0.1,2.0,10.1,37.8,81.4,10.5,11.3,86.2,26.0,6602,32.3,33194,69.0,19.0,149900,29317,2.89,23461,52579,14.7,1918,27834,2.7,7514,8647,34.8,0.0,0.0,0.0,2.9,29.1,1778787,515574,1450095,17720,196568,36,129.79,656.5
13249,5089,5010,1.6,5010,5.2,27.8,14.6,52.0,76.0,21.9,0.1,1.1,0.0,0.8,4.2,72.3,88.8,2.2,7.7,73.0,14.2,267,27.6,2150,64.4,7.1,93000,1829,2.73,19037,38425,22.3,60,775,4.6,272,0,0.0,0.0,0.0,0.0,0.0,0.0,215937,0,18573,4503,879,0,166.91,30.0
13251,14240,14593,-2.4,14593,6.6,23.0,16.4,51.0,55.7,42.2,0.4,0.5,0.0,1.2,1.6,54.7,88.2,0.4,1.8,78.9,13.0,946,28.7,6616,70.8,5.9,77000,5165,2.72,18640,34848,27.0,218,2530,-8.5,906,1171,0.0,0.0,0.0,0.0,0.0,0.0,183823,17545,93578,6219,8297,15,645.10,22.6
13253,8945,8729,2.5,8729,5.5,22.4,20.9,52.0,64.6,33.3,0.2,0.7,0.0,1.2,2.8,62.4,95.2,1.4,1.6,81.2,12.2,644,22.6,4758,77.0,3.2,71200,3317,2.63,17641,30521,26.0,187,1456,-2.2,674,760,23.7,0.0,0.0,0.0,0.0,0.0,0,48751,76470,8485,5449,4,235.23,37.1
13255,63829,64073,-0.4,64073,6.8,24.4,15.5,51.5,63.5,33.3,0.4,1.0,0.1,1.7,4.2,60.1,83.4,2.7,4.9,76.6,14.8,5072,27.8,26843,63.1,15.7,113900,22997,2.74,19783,41534,21.5,1141,17459,3.0,4526,5329,0.0,0.0,2.5,0.0,0.0,36.9,2285175,604327,661569,10492,77353,92,196.47,326.1
13257,25683,26175,-1.9,26175,5.7,22.4,17.8,52.0,85.6,11.2,0.4,0.8,0.1,2.0,2.9,83.2,89.9,2.0,2.9,80.4,14.2,1844,22.1,12452,74.7,8.8,106600,9227,2.70,18557,37898,19.8,546,7782,2.8,1619,1962,0.0,0.0,0.0,0.0,0.0,21.7,535710,0,274713,10895,26220,2,179.13,146.1
13259,5868,6058,-3.1,6058,4.6,14.8,14.9,39.1,45.9,50.8,0.6,1.2,0.0,1.5,25.1,27.7,80.7,13.6,14.8,63.1,10.0,330,29.4,2330,63.3,6.7,50600,1851,2.74,13238,23451,30.7,67,720,0.0,289,232,0.0,0.0,0.0,0.0,0.0,28.9,0,2608,23878,5203,2689,0,458.73,13.2
13261,31364,32817,-4.4,32819,6.7,24.0,14.2,52.5,44.3,52.5,0.6,1.4,0.2,1.0,5.0,40.5,83.8,3.4,7.2,76.2,18.5,1955,19.9,13760,58.2,21.4,90300,11493,2.63,17879,33796,32.3,645,9396,-1.5,1840,2484,23.6,0.0,0.0,0.0,0.0,26.8,411966,238965,326121,10016,33712,23,482.70,68.0
13263,6456,6863,-5.9,6865,4.6,18.8,18.7,52.0,40.7,57.3,0.5,0.2,0.0,1.3,1.8,39.7,92.1,0.8,2.8,76.7,12.3,541,31.5,3339,75.9,4.8,76500,2682,2.49,16993,32424,21.8,59,546,4.8,483,777,46.3,0.0,0.0,0.0,0.0,0.0,0,0,4663,710,0,6,391.39,17.5
13265,1703,1717,-0.8,1717,6.3,18.7,22.0,50.4,38.8,58.6,0.2,0.8,0.0,1.6,3.3,36.1,85.8,1.6,2.6,68.3,9.3,104,27.9,1002,73.2,4.6,68300,704,2.49,14381,25465,30.0,21,60,-15.5,89,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1710,925,0,2,194.61,8.8
13267,25526,25519,0.0,25520,6.1,21.1,12.0,41.7,68.0,29.7,0.6,0.6,0.2,1.0,10.9,58.4,82.7,5.4,11.3,75.1,11.6,1968,24.2,9800,71.3,5.5,86100,7885,2.62,15280,37587,27.4,298,3060,2.8,1225,1241,0.0,0.0,2.2,0.0,7.7,27.6,0,152023,102403,4457,9522,18,479.40,53.2
13269,8464,8906,-5.0,8906,5.4,22.3,17.5,52.3,60.1,38.2,0.1,0.8,0.0,0.8,2.3,58.4,84.7,1.4,1.9,76.4,10.1,668,28.2,4475,69.3,4.8,60800,3681,2.24,17078,27455,28.2,121,916,-3.5,562,765,0.0,0.0,0.0,0.0,0.0,31.9,0,21407,46384,5359,1590,9,376.69,23.6
13271,16591,16500,0.6,16500,4.4,17.8,15.0,41.1,61.6,36.2,0.3,0.8,0.1,1.0,14.1,50.1,95.3,10.8,12.3,73.9,10.9,1021,20.5,7180,64.8,9.7,58300,5567,2.27,12489,26634,30.5,187,3210,6.4,735,1139,0.0,0.0,0.0,0.0,0.0,12.6,0,30505,77349,5817,11149,1,437.30,37.7
13273,9022,9315,-3.1,9315,6.8,23.6,17.3,52.2,37.5,60.2,0.5,0.5,0.2,1.2,2.4,36.1,85.3,1.2,2.4,65.6,8.7,668,22.1,4067,63.4,8.7,78800,3351,2.66,16836,32628,31.6,174,1714,11.9,633,550,0.0,0.0,0.0,0.0,0.0,45.5,0,0,68284,6657,0,16,335.44,27.8
13275,44869,44719,0.3,44720,6.5,24.2,16.3,52.6,60.5,36.9,0.5,0.8,0.0,1.3,3.4,57.9,87.0,2.5,4.1,81.8,18.1,3525,20.1,20225,56.5,13.3,127000,17377,2.51,19983,34035,26.5,1064,15391,-1.0,2978,3741,0.0,1.3,0.0,0.0,0.0,29.8,657550,575289,627509,13852,49874,161,544.60,82.1
13277,40286,40122,0.4,40118,6.9,25.4,13.9,51.9,66.3,30.4,0.4,1.5,0.1,1.3,10.9,56.7,87.1,5.7,11.7,77.5,16.0,1993,18.9,16289,61.1,16.3,117300,13691,2.84,18933,34591,27.9,1041,15625,2.9,2945,3604,11.1,0.0,0.0,0.0,2.2,28.0,547460,612216,721588,17119,92037,56,258.92,154.9
13279,27273,27223,0.2,27223,7.9,27.6,14.9,52.5,71.1,25.9,0.7,0.9,0.1,1.3,11.3,61.2,92.6,5.0,10.0,79.2,15.2,1863,20.4,12031,62.4,15.6,88100,10310,2.60,18716,31189,26.9,685,9430,9.1,1994,2972,10.9,0.0,10.2,0.0,4.6,33.2,0,665035,386338,13914,42329,20,364.01,74.8
13281,10771,10471,2.9,10471,3.5,14.2,31.6,52.0,97.4,1.1,0.3,0.6,0.0,0.6,2.5,95.1,87.4,3.1,4.1,86.8,22.7,1303,20.7,7796,84.8,5.8,164000,4261,2.29,20419,36570,16.3,274,2756,-2.9,1121,1499,0.0,0.0,0.0,0.0,0.0,30.6,0,6174,102261,9426,31033,44,166.56,62.9
13283,6712,6885,-2.5,6885,6.3,24.5,14.5,49.6,65.7,32.7,0.3,0.3,0.0,1.0,2.4,63.6,92.8,0.5,1.2,74.4,12.3,342,26.0,2966,68.0,4.5,64300,2515,2.52,19410,37894,25.8,83,560,-19.9,416,421,0.0,0.0,0.0,0.0,0.0,0.0,0,0,30428,4407,1792,5,199.44,34.5
13285,69053,67044,3.0,67044,6.8,25.7,13.4,51.8,61.4,34.9,0.4,1.8,0.2,1.4,3.6,58.5,82.0,4.2,5.9,81.8,18.6,4638,20.9,28103,60.9,17.0,121300,24441,2.70,21443,41161,23.6,1390,32379,5.2,4923,5768,25.8,0.7,1.7,0.0,0.0,31.0,2470774,0,798823,12600,88719,62,413.99,161.9
13287,8134,8930,-8.9,8930,5.9,25.7,18.3,50.7,58.1,39.7,0.5,0.8,0.1,0.8,4.2,55.0,91.5,3.4,4.4,72.1,9.8,491,24.8,3785,64.7,10.7,83800,3166,2.61,17609,28326,22.0,144,1376,9.8,580,817,0.0,0.0,0.0,0.0,0.0,0.0,0,103211,64546,6881,6479,6,285.39,31.3
13289,8481,9023,-6.0,9023,5.5,19.4,18.7,51.3,56.5,41.6,0.4,0.2,0.0,1.3,1.8,55.3,94.2,0.5,0.8,70.3,10.8,559,28.0,4161,80.0,2.2,54700,3056,2.85,17952,31234,28.7,70,704,-3.7,555,788,0.0,0.0,0.0,0.0,0.0,0.0,0,0,30340,2969,1349,11,358.40,25.2
13291,21566,21356,1.0,21356,3.5,16.8,30.7,51.5,97.0,0.8,0.4,0.4,0.0,1.3,2.8,94.6,89.3,2.0,5.2,84.7,19.6,2544,25.4,14139,78.3,4.3,198300,9141,2.30,22156,40009,17.7,522,4857,-3.3,2015,2666,0.0,0.0,0.0,0.0,0.0,18.8,0,38051,246740,11809,21565,87,321.93,66.3
13293,26566,27153,-2.2,27153,6.2,22.5,17.4,52.4,69.7,27.8,0.4,0.7,0.0,1.2,2.5,68.0,84.6,1.8,2.6,77.6,11.4,1945,22.0,12071,67.0,9.8,86600,10341,2.55,17978,35329,20.5,452,5914,-1.0,1692,1804,0.0,0.0,0.0,0.0,0.0,0.0,526494,0,208661,7575,22893,11,323.44,84.0
13295,68198,68756,-0.8,68756,5.6,22.8,16.2,50.8,93.3,4.4,0.3,0.5,0.1,1.4,1.8,91.7,83.8,1.1,2.4,79.1,14.0,5925,25.9,29901,72.6,8.9,104700,26191,2.57,20865,39963,16.7,705,10186,-3.7,4133,5297,0.0,0.0,0.0,0.0,0.5,21.7,2060559,0,344223,5332,25369,51,446.38,154.0
13297,85754,83768,2.4,83768,6.3,25.9,13.7,51.4,80.1,16.6,0.4,1.4,0.1,1.5,3.8,76.9,86.9,4.4,6.4,83.1,18.4,5764,31.3,32306,75.1,9.3,157100,29520,2.84,22824,52369,13.8,1535,15010,-0.3,7156,8041,0.0,0.0,0.0,0.0,0.0,22.6,591825,260436,797195,9577,58350,88,325.68,257.2
13299,35709,36306,-1.6,36312,6.9,23.4,15.8,50.3,67.4,29.5,0.5,1.0,0.1,1.6,3.6,64.5,78.2,3.4,5.8,80.4,13.9,2528,18.9,16281,65.3,12.7,79600,13460,2.48,18842,34572,24.3,866,11312,0.1,1875,2353,0.0,0.0,0.0,0.0,0.0,0.0,0,762673,621068,17285,55465,77,892.46,40.7
13301,5558,5834,-4.7,5834,6.1,21.6,19.9,53.0,38.1,60.3,0.3,0.3,0.0,1.0,0.9,37.6,88.3,0.9,2.0,73.2,7.3,333,26.7,2927,65.9,7.5,66700,2208,2.55,17884,27796,31.6,62,578,-7.1,361,349,0.0,0.0,0.0,0.0,0.0,14.0,0,0,23192,3954,749,0,284.30,20.5
13303,20676,21187,-2.4,21187,6.3,22.6,15.4,49.5,45.6,52.6,0.2,0.6,0.0,1.0,2.2,44.1,89.3,1.0,2.2,76.2,11.1,1210,22.9,8963,72.5,7.5,82300,7119,2.70,17515,33652,25.0,344,5492,-0.7,1260,1492,0.0,0.0,4.2,0.0,0.0,0.0,0,69978,213695,10248,16524,48,678.45,31.2
13305,30077,30099,-0.1,30099,7.0,24.7,14.2,48.0,76.4,20.5,0.6,0.6,0.1,1.9,6.3,71.2,83.8,2.9,5.6,81.3,11.4,2611,23.4,12056,69.1,6.5,80400,10171,2.76,17270,35830,22.7,539,5759,-1.6,1701,2102,0.0,0.0,0.0,0.0,0.0,24.0,663428,0,310344,10703,32909,52,641.78,46.9
13307,2719,2801,-2.9,2799,3.8,22.1,19.0,49.6,56.2,41.9,0.3,0.3,0.0,1.4,3.9,53.3,88.8,0.2,2.0,77.5,11.2,110,24.9,1495,79.7,2.6,48800,1129,2.45,19082,35718,22.5,27,348,0.0,136,175,0.0,0.0,0.0,0.0,0.0,23.4,0,3477,4748,2095,0,0,209.12,13.4
13309,7909,7421,6.6,7421,4.4,17.0,12.7,34.8,60.4,38.3,0.1,0.2,0.1,0.9,5.0,56.3,96.4,1.0,1.1,74.8,8.5,445,21.0,2582,66.6,7.2,54200,2096,2.03,8948,24382,31.3,71,973,-7.8,369,325,0.0,0.0,0.0,0.0,0.0,0.0,0,8175,18141,2674,0,0,295.48,25.1
13311,27797,27144,2.4,27144,4.9,21.5,20.0,51.0,95.1,2.3,0.5,0.6,0.0,1.5,2.9,92.4,92.4,2.0,2.6,85.2,19.3,2222,30.3,15931,74.3,7.2,169600,11788,2.29,22059,40670,20.1,575,5049,5.8,2516,3143,1.3,0.0,0.0,0.0,0.0,0.0,103902,40427,280664,11284,51128,26,240.69,112.8
13313,102945,102599,0.3,102599,7.3,27.3,12.4,50.1,91.0,4.3,1.4,1.5,0.2,1.5,32.9,60.6,84.4,17.8,30.0,69.1,14.0,5376,20.1,39522,65.7,19.5,122800,34450,2.95,19497,40471,20.5,2192,44790,-4.9,5755,7978,0.0,0.0,2.9,0.0,6.2,23.2,7524935,1351910,1440223,15535,144781,34,290.46,353.2
13315,8960,9255,-3.2,9255,5.0,18.7,15.3,40.8,62.2,35.7,0.2,0.6,0.0,1.2,4.1,58.9,82.4,1.7,4.2,75.9,8.6,609,26.7,3455,75.6,3.1,71200,2705,2.60,13228,32928,27.8,87,456,-12.5,487,695,0.0,0.0,0.0,0.0,0.0,11.2,0,0,27365,3157,612,0,377.71,24.5
13317,10010,10593,-5.5,10593,5.9,21.8,21.0,52.1,55.0,42.6,0.2,0.8,0.0,1.4,3.7,52.1,89.7,1.5,4.3,76.2,14.5,630,25.5,5138,72.1,7.3,95200,4083,2.47,17120,28983,27.3,211,2452,-8.5,606,732,0.0,0.0,0.0,0.0,0.0,0.0,174306,19021,73407,7168,7075,45,469.49,22.6
13319,9432,9563,-1.4,9563,6.6,23.6,17.5,51.8,59.6,38.1,0.4,0.4,0.0,1.5,2.5,57.6,93.2,1.5,2.1,79.7,8.2,613,23.1,4416,78.2,3.7,71600,3348,2.81,17228,36173,21.3,146,2015,0.8,679,681,0.0,0.0,0.0,0.0,0.0,0.0,521536,13316,24250,2418,1377,2,447.31,21.4
13321,21291,21679,-1.8,21679,6.1,23.2,16.2,52.1,69.1,29.1,0.3,0.5,0.1,0.9,2.0,67.5,87.2,1.7,2.5,71.4,8.1,1811,26.8,9143,74.1,6.2,75400,7851,2.74,18551,35792,20.2,275,2500,3.7,1283,1593,18.4,0.0,0.0,0.0,0.0,0.0,0,116373,132224,6203,6544,19,570.70,38.0
15000,1404054,1360301,3.2,1360301,6.5,21.9,15.6,49.5,26.6,2.3,0.4,37.7,10.0,23.1,9.8,23.0,84.9,17.9,25.4,90.4,30.1,112625,26.0,526257,57.6,38.1,503100,449771,2.96,29305,67402,11.2,31496,492089,1.3,97151,120374,0.9,1.3,47.2,9.5,3.6,31.0,8799266,8894672,17611851,13793,8042210,2993,6422.63,211.8
15001,190821,185079,3.1,185079,6.3,22.2,16.8,49.9,34.4,0.8,0.6,22.1,12.7,29.5,12.2,30.7,87.0,10.9,18.7,91.0,25.6,15729,25.4,84445,65.7,19.0,309800,64909,2.83,24635,51250,18.3,3902,48628,-0.9,16146,18900,0.0,1.5,31.9,9.1,3.9,26.4,290120,732242,2566012,14816,874735,634,4028.42,45.9
15003,983429,953207,3.2,953207,6.5,21.7,15.5,49.3,23.0,3.0,0.4,42.6,9.4,21.7,9.2,19.7,84.6,19.6,27.8,90.3,32.1,82157,27.2,340392,55.5,44.2,556300,309803,3.00,30361,72764,9.8,21190,340759,1.1,59477,74069,1.1,0.0,56.6,9.1,3.3,32.1,8201881,7377106,11518349,12817,4123825,1724,600.74,1586.7
15005,90,90,0.0,90,0.0,0.0,30.0,53.3,27.8,0.0,0.0,8.9,47.8,15.6,1.1,26.7,90.1,19.7,33.8,87.7,41.5,3,10.0,113,0.0,25.3,0,46,1.39,45515,59375,14.7,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,11.99,7.5
15007,69512,67090,3.6,67091,6.5,22.3,16.8,49.8,33.7,0.7,0.5,31.3,9.1,24.6,10.5,30.3,87.5,15.1,20.9,90.1,25.1,4680,21.4,30189,62.6,25.1,484500,22390,2.99,26658,62052,11.2,1944,24924,4.8,6455,8316,0.0,3.0,35.5,10.2,5.0,31.8,0,209395,1052671,16730,591483,129,619.96,108.2
15009,160202,154835,3.5,154834,6.2,22.5,14.7,49.6,35.9,0.8,0.6,28.8,10.6,23.3,10.7,31.5,82.8,17.2,20.7,90.2,25.7,10056,20.8,71118,58.1,37.1,523700,52623,2.93,29517,63512,10.6,4343,62030,1.8,15073,20097,0.6,1.7,30.3,10.5,3.9,30.0,262749,575929,2474819,17437,2452167,506,1161.52,133.3
16000,1612136,1567652,2.8,1567582,7.0,26.5,13.8,49.9,93.7,0.8,1.7,1.4,0.2,2.2,11.8,83.1,82.8,5.9,10.4,88.8,25.1,122955,20.0,676192,69.8,14.9,162100,579797,2.68,22568,46767,15.5,42899,493786,2.3,114707,151671,0.2,0.9,0.8,0.0,2.6,23.5,18010976,14286715,20526631,13691,2415951,6265,82643.12,19.0
16001,416464,392365,6.1,392365,6.4,25.5,12.1,50.0,92.5,1.3,0.8,2.6,0.2,2.6,7.5,85.8,82.5,5.9,8.4,93.6,36.0,29195,19.6,163868,68.1,16.8,183600,151600,2.60,27452,55210,13.1,12096,171027,3.8,32743,42344,0.4,1.0,1.3,0.0,2.1,25.4,4942388,6006918,5855102,15720,795953,2631,1052.58,372.8
16003,3828,3976,-3.7,3976,4.2,17.5,24.0,48.9,96.6,0.2,1.0,0.5,0.1,1.7,3.3,93.7,88.3,1.0,2.1,92.8,21.9,545,19.3,2627,81.6,4.7,150500,1707,2.27,21555,35434,16.6,113,424,-2.5,355,492,0.0,0.0,0.0,0.0,0.0,18.1,0,0,19965,5627,0,6,1363.06,2.9
16005,83249,82839,0.5,82839,7.5,26.9,12.3,50.2,91.9,0.8,3.5,1.4,0.3,2.2,7.6,85.6,80.6,3.1,6.4,91.8,26.8,5638,18.8,33176,68.8,21.5,142600,30271,2.68,21327,43534,15.5,1945,23757,0.8,5084,6616,0.0,0.5,0.4,0.0,1.5,25.0,0,386587,1099246,13706,117808,136,1111.99,74.5
16007,5943,5986,-0.7,5986,6.8,27.4,19.4,50.3,97.3,0.3,0.9,0.5,0.0,1.0,4.2,93.6,85.7,1.3,3.3,90.7,16.1,440,20.0,3957,81.3,5.5,129700,2442,2.42,21853,44964,12.9,122,916,-7.3,396,645,0.0,0.0,0.0,0.0,0.0,0.0,0,23383,58739,10031,0,28,974.79,6.1
16009,9044,9285,-2.6,9285,5.7,22.2,20.7,49.1,86.7,0.3,8.7,0.3,0.1,3.9,3.1,84.6,89.5,2.3,3.3,87.4,13.4,1019,21.7,4585,75.2,6.0,136000,3888,2.34,20198,39049,14.7,238,2130,-2.4,531,596,0.0,0.0,0.0,0.0,0.0,26.2,0,6085,93862,10111,0,9,776.62,12.0
16011,45290,45607,-0.7,45607,8.6,31.7,12.5,49.7,89.5,0.5,7.4,0.7,0.1,1.7,17.6,74.7,85.9,7.1,16.0,84.6,17.3,2887,21.1,16110,74.8,9.7,135400,14650,3.08,18872,47941,15.2,784,9572,-0.3,2742,3193,0.0,2.5,1.0,0.0,3.6,20.0,624524,0,339940,7822,24298,67,2093.98,21.8
16013,21329,21378,-0.2,21376,5.5,23.5,14.9,49.1,95.7,0.3,1.4,1.0,0.2,1.3,20.1,77.6,85.1,13.6,20.5,90.6,44.7,1347,16.9,15052,70.1,30.4,375000,9207,2.28,35524,64042,8.3,1320,9448,-4.9,3374,4416,0.0,0.0,0.0,0.0,2.4,23.7,0,285858,356031,16414,153302,31,2643.59,8.1
16015,6795,7028,-3.3,7028,3.5,19.5,20.3,48.7,95.4,0.4,1.2,0.6,0.1,2.3,3.6,92.4,84.6,2.2,4.1,89.2,24.1,758,31.5,5307,78.3,1.0,195600,2994,2.29,24324,41056,17.0,147,496,1.2,554,813,0.0,0.0,0.0,0.0,0.0,27.2,0,0,18745,2465,5741,25,1899.24,3.7
16017,40699,40877,-0.4,40877,4.8,20.4,20.5,50.0,95.9,0.3,0.9,0.6,0.1,2.2,2.6,93.7,86.5,1.9,2.3,90.7,21.1,4676,23.3,24466,73.1,11.8,222200,17388,2.32,23221,41414,15.2,1411,10972,0.0,3750,5642,0.0,0.0,0.7,0.0,0.0,20.6,498636,149654,485307,11788,63260,74,1734.57,23.6
